Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss
2024-10-08 07:00:00-07:00,2024-10-08 07:00:00-07:00,2024-10-08 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.80943,58.1146,-6.29979,-1.00538
2024-10-08 08:00:00-07:00,2024-10-08 08:00:00-07:00,2024-10-08 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,39.56507,47.4097,-7.02445,-0.82019
2024-10-08 09:00:00-07:00,2024-10-08 09:00:00-07:00,2024-10-08 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.27431,42.94104,-5.76497,-0.90176
2024-10-08 10:00:00-07:00,2024-10-08 10:00:00-07:00,2024-10-08 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,29.55112,38.30874,-8.75762,0.0
2024-10-08 11:00:00-07:00,2024-10-08 11:00:00-07:00,2024-10-08 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,34.74012,42.13641,-6.09006,-1.30623
2024-10-08 12:00:00-07:00,2024-10-08 12:00:00-07:00,2024-10-08 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,35.1121,42.90795,-6.34127,-1.45458
2024-10-08 13:00:00-07:00,2024-10-08 13:00:00-07:00,2024-10-08 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,35.88871,43.8139,-6.44428,-1.48091
2024-10-08 14:00:00-07:00,2024-10-08 14:00:00-07:00,2024-10-08 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,38.18674,45.6128,-5.89803,-1.52803
2024-10-08 15:00:00-07:00,2024-10-08 15:00:00-07:00,2024-10-08 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.73543,53.3192,-4.64829,-1.93549
2024-10-08 16:00:00-07:00,2024-10-08 16:00:00-07:00,2024-10-08 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,57.31293,67.52292,-7.71839,-2.4916
2024-10-08 17:00:00-07:00,2024-10-08 17:00:00-07:00,2024-10-08 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,68.64,91.59023,-20.76122,-2.18901
2024-10-08 18:00:00-07:00,2024-10-08 18:00:00-07:00,2024-10-08 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,102.38983,124.16393,-17.13037,-4.64373
2024-10-08 19:00:00-07:00,2024-10-08 19:00:00-07:00,2024-10-08 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,73.20185,83.62744,-8.8283,-1.59728
2024-10-08 20:00:00-07:00,2024-10-08 20:00:00-07:00,2024-10-08 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,66.66508,72.55604,-4.54142,-1.34954
2024-10-08 21:00:00-07:00,2024-10-08 21:00:00-07:00,2024-10-08 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,63.13407,67.06707,-3.30928,-0.62372
2024-10-08 22:00:00-07:00,2024-10-08 22:00:00-07:00,2024-10-08 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,51.34927,55.52541,-3.19889,-0.97725
2024-10-08 23:00:00-07:00,2024-10-08 23:00:00-07:00,2024-10-09 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.23688,50.28513,-3.21855,-0.8297
2024-10-09 00:00:00-07:00,2024-10-09 00:00:00-07:00,2024-10-09 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,54.55492,55.70457,0.33209,-1.48174
2024-10-09 01:00:00-07:00,2024-10-09 01:00:00-07:00,2024-10-09 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,51.40293,52.13782,0.05239,-0.78728
2024-10-09 02:00:00-07:00,2024-10-09 02:00:00-07:00,2024-10-09 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.72703,51.05139,0.44141,-0.76577
2024-10-09 03:00:00-07:00,2024-10-09 03:00:00-07:00,2024-10-09 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,49.65732,50.36239,0.0,-0.70507
2024-10-09 04:00:00-07:00,2024-10-09 04:00:00-07:00,2024-10-09 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.1737,50.85,0.0,-0.6763
2024-10-09 05:00:00-07:00,2024-10-09 05:00:00-07:00,2024-10-09 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,54.51983,55.62112,0.0,-1.1013
2024-10-09 06:00:00-07:00,2024-10-09 06:00:00-07:00,2024-10-09 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,60.55365,61.91426,-0.00469,-1.35592
2024-10-09 07:00:00-07:00,2024-10-09 07:00:00-07:00,2024-10-09 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,54.27438,57.07702,-1.08463,-1.71802
2024-10-09 08:00:00-07:00,2024-10-09 08:00:00-07:00,2024-10-09 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,39.69726,44.55661,-3.87464,-0.9847
2024-10-09 09:00:00-07:00,2024-10-09 09:00:00-07:00,2024-10-09 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,34.10446,40.42111,-5.1687,-1.14796
2024-10-09 10:00:00-07:00,2024-10-09 10:00:00-07:00,2024-10-09 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,31.43197,39.25702,-6.5963,-1.22874
2024-10-09 11:00:00-07:00,2024-10-09 11:00:00-07:00,2024-10-09 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,33.23914,40.1007,-5.76681,-1.09475
2024-10-09 12:00:00-07:00,2024-10-09 12:00:00-07:00,2024-10-09 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,32.64835,40.404,-6.19606,-1.55959
2024-10-09 13:00:00-07:00,2024-10-09 13:00:00-07:00,2024-10-09 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,32.54635,41.8781,-7.71945,-1.61231
2024-10-09 14:00:00-07:00,2024-10-09 14:00:00-07:00,2024-10-09 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,34.54248,42.031,-5.89555,-1.59298
2024-10-09 15:00:00-07:00,2024-10-09 15:00:00-07:00,2024-10-09 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,49.03958,51.41439,-0.18971,-2.18511
2024-10-09 16:00:00-07:00,2024-10-09 16:00:00-07:00,2024-10-09 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,60.85479,65.04402,-1.65902,-2.53021
2024-10-09 17:00:00-07:00,2024-10-09 17:00:00-07:00,2024-10-09 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,81.67,89.58019,-3.77158,-4.1386
2024-10-09 18:00:00-07:00,2024-10-09 18:00:00-07:00,2024-10-09 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,122.02,119.93645,7.12088,-5.03733
2024-10-09 19:00:00-07:00,2024-10-09 19:00:00-07:00,2024-10-09 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,86.83779,87.28686,3.95018,-4.39926
2024-10-09 20:00:00-07:00,2024-10-09 20:00:00-07:00,2024-10-09 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,74.04923,74.42196,2.30645,-2.67919
2024-10-09 21:00:00-07:00,2024-10-09 21:00:00-07:00,2024-10-09 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,77.0338,71.63786,7.49493,-2.09899
2024-10-09 22:00:00-07:00,2024-10-09 22:00:00-07:00,2024-10-09 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,76.50491,68.18264,10.04729,-1.72502
2024-10-09 23:00:00-07:00,2024-10-09 23:00:00-07:00,2024-10-10 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.27187,60.74533,9.50454,-0.978
2024-10-10 00:00:00-07:00,2024-10-10 00:00:00-07:00,2024-10-10 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.30491,50.28132,0.90351,-0.87992
2024-10-10 01:00:00-07:00,2024-10-10 01:00:00-07:00,2024-10-10 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,48.05446,49.16321,0.1105,-1.21925
2024-10-10 02:00:00-07:00,2024-10-10 02:00:00-07:00,2024-10-10 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.26428,48.38893,-0.00203,-1.12262
2024-10-10 03:00:00-07:00,2024-10-10 03:00:00-07:00,2024-10-10 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.05556,48.34853,-0.00206,-1.29091
2024-10-10 04:00:00-07:00,2024-10-10 04:00:00-07:00,2024-10-10 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.55707,48.85883,-0.00211,-1.29964
2024-10-10 05:00:00-07:00,2024-10-10 05:00:00-07:00,2024-10-10 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,52.02606,53.18007,0.0,-1.15401
2024-10-10 06:00:00-07:00,2024-10-10 06:00:00-07:00,2024-10-10 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,59.84133,61.1338,0.11972,-1.41219
2024-10-10 07:00:00-07:00,2024-10-10 07:00:00-07:00,2024-10-10 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,56.31281,59.32782,-0.81988,-2.19513
2024-10-10 08:00:00-07:00,2024-10-10 08:00:00-07:00,2024-10-10 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,40.05762,44.69354,-3.24596,-1.38997
2024-10-10 09:00:00-07:00,2024-10-10 09:00:00-07:00,2024-10-10 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,33.81948,40.83207,-5.71413,-1.29846
2024-10-10 10:00:00-07:00,2024-10-10 10:00:00-07:00,2024-10-10 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,33.54315,40.18658,-5.16055,-1.48288
2024-10-10 11:00:00-07:00,2024-10-10 11:00:00-07:00,2024-10-10 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,32.46815,38.56655,-4.49018,-1.60823
2024-10-10 12:00:00-07:00,2024-10-10 12:00:00-07:00,2024-10-10 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,34.96506,39.97628,-3.69999,-1.31122
2024-10-10 13:00:00-07:00,2024-10-10 13:00:00-07:00,2024-10-10 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,35.65816,40.79253,-3.58425,-1.55012
2024-10-10 14:00:00-07:00,2024-10-10 14:00:00-07:00,2024-10-10 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.84024,42.57603,-4.06255,-1.67324
2024-10-10 15:00:00-07:00,2024-10-10 15:00:00-07:00,2024-10-10 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.85017,52.21869,-3.51998,-1.84854
2024-10-10 16:00:00-07:00,2024-10-10 16:00:00-07:00,2024-10-10 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,62.4769,63.78229,1.67324,-2.97863
2024-10-10 17:00:00-07:00,2024-10-10 17:00:00-07:00,2024-10-10 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,85.19813,83.57025,5.71447,-4.08659
2024-10-10 18:00:00-07:00,2024-10-10 18:00:00-07:00,2024-10-10 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,87.8477,89.27608,2.57119,-3.99957
2024-10-10 19:00:00-07:00,2024-10-10 19:00:00-07:00,2024-10-10 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,74.8311,73.62815,3.69895,-2.49599
2024-10-10 20:00:00-07:00,2024-10-10 20:00:00-07:00,2024-10-10 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,69.02159,68.78424,1.95008,-1.71273
2024-10-10 21:00:00-07:00,2024-10-10 21:00:00-07:00,2024-10-10 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,67.50955,66.40495,2.67176,-1.56716
2024-10-10 22:00:00-07:00,2024-10-10 22:00:00-07:00,2024-10-10 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,62.93516,59.23943,4.9516,-1.25588
2024-10-10 23:00:00-07:00,2024-10-10 23:00:00-07:00,2024-10-11 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,58.5684,52.59588,7.53462,-1.5621
2024-10-11 00:00:00-07:00,2024-10-11 00:00:00-07:00,2024-10-11 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.90833,47.71425,4.18176,-0.98769
2024-10-11 01:00:00-07:00,2024-10-11 01:00:00-07:00,2024-10-11 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.73173,45.54702,0.0,-0.81529
2024-10-11 02:00:00-07:00,2024-10-11 02:00:00-07:00,2024-10-11 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.17072,44.91633,0.0,-0.74561
2024-10-11 03:00:00-07:00,2024-10-11 03:00:00-07:00,2024-10-11 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.00655,44.73575,0.0,-0.72919
2024-10-11 04:00:00-07:00,2024-10-11 04:00:00-07:00,2024-10-11 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.55886,45.56121,0.0,-1.00235
2024-10-11 05:00:00-07:00,2024-10-11 05:00:00-07:00,2024-10-11 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.4968,49.0618,-0.28448,-1.28051
2024-10-11 06:00:00-07:00,2024-10-11 06:00:00-07:00,2024-10-11 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,53.47,54.9143,-5e-05,-1.44425
2024-10-11 07:00:00-07:00,2024-10-11 07:00:00-07:00,2024-10-11 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,48.24717,53.5372,-3.49654,-1.7935
2024-10-11 08:00:00-07:00,2024-10-11 08:00:00-07:00,2024-10-11 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,37.0,43.33679,-4.56864,-1.76814
2024-10-11 09:00:00-07:00,2024-10-11 09:00:00-07:00,2024-10-11 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,32.98528,38.12165,-3.57338,-1.56299
2024-10-11 10:00:00-07:00,2024-10-11 10:00:00-07:00,2024-10-11 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,31.22037,38.79786,-6.1924,-1.38508
2024-10-11 11:00:00-07:00,2024-10-11 11:00:00-07:00,2024-10-11 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,31.48521,37.69201,-4.83104,-1.37576
2024-10-11 12:00:00-07:00,2024-10-11 12:00:00-07:00,2024-10-11 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,32.72204,39.44516,-5.58709,-1.13602
2024-10-11 13:00:00-07:00,2024-10-11 13:00:00-07:00,2024-10-11 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.77264,37.36338,0.41433,-1.00508
2024-10-11 14:00:00-07:00,2024-10-11 14:00:00-07:00,2024-10-11 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,38.98661,37.68212,2.12973,-0.82524
2024-10-11 15:00:00-07:00,2024-10-11 15:00:00-07:00,2024-10-11 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.57407,42.25313,5.21249,-0.89154
2024-10-11 16:00:00-07:00,2024-10-11 16:00:00-07:00,2024-10-11 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,51.32733,54.57648,-1.79196,-1.45719
2024-10-11 17:00:00-07:00,2024-10-11 17:00:00-07:00,2024-10-11 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,65.59993,62.63147,4.54677,-1.57831
2024-10-11 18:00:00-07:00,2024-10-11 18:00:00-07:00,2024-10-11 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,64.30177,64.03505,1.91883,-1.6521
2024-10-11 19:00:00-07:00,2024-10-11 19:00:00-07:00,2024-10-11 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,59.39803,58.6255,2.38473,-1.6122
2024-10-11 20:00:00-07:00,2024-10-11 20:00:00-07:00,2024-10-11 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,57.89027,56.95677,2.1182,-1.1847
2024-10-11 21:00:00-07:00,2024-10-11 21:00:00-07:00,2024-10-11 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,56.32428,56.12953,1.11527,-0.92052
2024-10-11 22:00:00-07:00,2024-10-11 22:00:00-07:00,2024-10-11 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,51.93111,52.5034,0.0,-0.57229
2024-10-11 23:00:00-07:00,2024-10-11 23:00:00-07:00,2024-10-12 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.2592,48.12546,0.0,-0.86626
2024-10-12 00:00:00-07:00,2024-10-12 00:00:00-07:00,2024-10-12 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.31987,46.67687,1.50186,-0.85885
2024-10-12 01:00:00-07:00,2024-10-12 01:00:00-07:00,2024-10-12 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.59344,46.04365,1.46145,-0.91166
2024-10-12 02:00:00-07:00,2024-10-12 02:00:00-07:00,2024-10-12 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.19361,45.51037,2.44782,-0.76457
2024-10-12 03:00:00-07:00,2024-10-12 03:00:00-07:00,2024-10-12 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,41.58303,42.02854,0.0,-0.4455
2024-10-12 04:00:00-07:00,2024-10-12 04:00:00-07:00,2024-10-12 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,43.04893,43.68601,-0.01236,-0.62471
2024-10-12 05:00:00-07:00,2024-10-12 05:00:00-07:00,2024-10-12 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.02399,44.43643,-0.01251,-0.39993
2024-10-12 06:00:00-07:00,2024-10-12 06:00:00-07:00,2024-10-12 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.24597,46.79264,-0.06471,-0.48196
2024-10-12 07:00:00-07:00,2024-10-12 07:00:00-07:00,2024-10-12 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,35.10361,39.30687,-3.25597,-0.9473
2024-10-12 08:00:00-07:00,2024-10-12 08:00:00-07:00,2024-10-12 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,11.12641,22.56822,-11.21838,-0.22343
2024-10-12 09:00:00-07:00,2024-10-12 09:00:00-07:00,2024-10-12 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,2.95274,16.05413,-12.85094,-0.25044
2024-10-12 10:00:00-07:00,2024-10-12 10:00:00-07:00,2024-10-12 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,0.69762,15.44589,-14.26173,-0.48655
2024-10-12 11:00:00-07:00,2024-10-12 11:00:00-07:00,2024-10-12 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,0.60485,15.77134,-14.55457,-0.61193
2024-10-12 12:00:00-07:00,2024-10-12 12:00:00-07:00,2024-10-12 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,12.87374,15.94093,-2.58738,-0.47982
2024-10-12 13:00:00-07:00,2024-10-12 13:00:00-07:00,2024-10-12 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,18.75593,16.28838,2.92689,-0.45933
2024-10-12 14:00:00-07:00,2024-10-12 14:00:00-07:00,2024-10-12 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,24.8918,16.21268,9.05688,-0.37776
2024-10-12 15:00:00-07:00,2024-10-12 15:00:00-07:00,2024-10-12 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,30.71821,19.1443,11.81704,-0.24313
2024-10-12 16:00:00-07:00,2024-10-12 16:00:00-07:00,2024-10-12 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,53.96819,33.71613,20.76454,-0.51249
2024-10-12 17:00:00-07:00,2024-10-12 17:00:00-07:00,2024-10-12 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,56.52499,48.66551,8.94958,-1.09011
2024-10-12 18:00:00-07:00,2024-10-12 18:00:00-07:00,2024-10-12 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,57.59508,54.31735,4.51074,-1.233
2024-10-12 19:00:00-07:00,2024-10-12 19:00:00-07:00,2024-10-12 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,52.73697,51.72989,2.27963,-1.27256
2024-10-12 20:00:00-07:00,2024-10-12 20:00:00-07:00,2024-10-12 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,52.60699,49.44288,4.23208,-1.06797
2024-10-12 21:00:00-07:00,2024-10-12 21:00:00-07:00,2024-10-12 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,51.3996,48.01208,4.29015,-0.90263
2024-10-12 22:00:00-07:00,2024-10-12 22:00:00-07:00,2024-10-12 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,49.58676,46.39436,3.75377,-0.56137
2024-10-12 23:00:00-07:00,2024-10-12 23:00:00-07:00,2024-10-13 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,43.28369,43.03568,0.91506,-0.66705
2024-10-13 00:00:00-07:00,2024-10-13 00:00:00-07:00,2024-10-13 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,41.04805,41.96775,0.09592,-1.01562
2024-10-13 01:00:00-07:00,2024-10-13 01:00:00-07:00,2024-10-13 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,38.39793,40.93671,-1.68729,-0.85148
2024-10-13 02:00:00-07:00,2024-10-13 02:00:00-07:00,2024-10-13 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,38.39828,40.76438,-1.60787,-0.75822
2024-10-13 03:00:00-07:00,2024-10-13 03:00:00-07:00,2024-10-13 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.84639,39.72661,-2.09363,-0.78659
2024-10-13 04:00:00-07:00,2024-10-13 04:00:00-07:00,2024-10-13 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,38.34583,40.64746,-1.56185,-0.73978
2024-10-13 05:00:00-07:00,2024-10-13 05:00:00-07:00,2024-10-13 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,38.29028,40.92287,-1.74866,-0.88393
2024-10-13 06:00:00-07:00,2024-10-13 06:00:00-07:00,2024-10-13 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,41.04391,42.32583,-0.3169,-0.96503
2024-10-13 07:00:00-07:00,2024-10-13 07:00:00-07:00,2024-10-13 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,28.04486,35.94076,-6.69908,-1.19683
2024-10-13 08:00:00-07:00,2024-10-13 08:00:00-07:00,2024-10-13 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,2.68234,14.29044,-11.38231,-0.22579
2024-10-13 09:00:00-07:00,2024-10-13 09:00:00-07:00,2024-10-13 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-3.21963,12.05749,-15.03235,-0.24477
2024-10-13 10:00:00-07:00,2024-10-13 10:00:00-07:00,2024-10-13 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-4.37559,10.2918,-14.34525,-0.32213
2024-10-13 11:00:00-07:00,2024-10-13 11:00:00-07:00,2024-10-13 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-2.99164,10.46384,-13.08297,-0.37251
2024-10-13 12:00:00-07:00,2024-10-13 12:00:00-07:00,2024-10-13 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,3.02342,10.444,-7.00073,-0.41985
2024-10-13 13:00:00-07:00,2024-10-13 13:00:00-07:00,2024-10-13 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,10.93253,11.44434,-0.15474,-0.35706
2024-10-13 14:00:00-07:00,2024-10-13 14:00:00-07:00,2024-10-13 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,13.63448,12.37636,1.63064,-0.37253
2024-10-13 15:00:00-07:00,2024-10-13 15:00:00-07:00,2024-10-13 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,20.61736,14.34532,6.62063,-0.34859
2024-10-13 16:00:00-07:00,2024-10-13 16:00:00-07:00,2024-10-13 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,37.55163,30.57789,7.76876,-0.79503
2024-10-13 17:00:00-07:00,2024-10-13 17:00:00-07:00,2024-10-13 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,55.12396,52.52744,4.67135,-2.07483
